account_id,avg_txn_amount,risk_tag
ACC110745,3315.0180278519824,normal
ACC110746,3105.5927484812564,normal
ACC110747,1968.7834803402209,normal
ACC110748,1111.261693621376,normal
ACC110749,3146.2822473490332,normal
ACC110750,4210.3079336853325,normal
ACC110751,6699.248792673568,normal
ACC110752,898.6575865271323,normal
ACC110753,1763.2997731908004,normal
ACC110754,2444.400910894511,normal
ACC110755,3456.1533147820223,normal
ACC110756,3174.736085145068,normal
ACC110757,3219.5175193091336,normal
ACC110758,4424.257006206583,normal
ACC110759,2014.2941868355895,normal
ACC110760,6066.183057000242,normal
ACC110761,4492.081526772626,watchlist
ACC110762,2858.638214157831,normal
ACC110763,9050.224066650133,normal
ACC110764,8811.822998841997,normal
ACC110765,6061.649356773623,normal
ACC110766,566.1538933699123,normal
ACC110767,8931.744929577106,normal
ACC110768,5579.503726311638,normal
ACC110769,11543.123637883462,normal
ACC110770,7277.034832848597,normal
ACC110771,8928.517141497103,normal
ACC110772,5867.552704369251,normal
ACC110773,7779.255505299583,normal
ACC110774,11458.352791202888,normal
ACC110775,3943.929510718462,normal
ACC110776,1348.3834015586963,normal
ACC110777,2879.9363148636007,normal
ACC110778,4376.337032929821,normal
ACC110779,3622.5466451610955,normal
ACC110780,1639.362655033387,normal
ACC110781,1301.6128455253915,normal
ACC110782,2220.0886329444434,normal
ACC110783,5623.13003505582,normal
ACC110784,8939.222203113295,normal
ACC110785,6002.555464383955,normal
ACC110786,6531.921082016254,normal
ACC110787,3299.448644600712,normal
ACC110788,1217.738252044636,normal
ACC110789,2635.6039861653994,normal
ACC110790,2965.3233255112946,normal
ACC110791,2570.275852927349,normal
ACC110792,3578.9220089236405,normal
ACC110793,4513.606841214717,high_risk
ACC110794,5777.978228074306,normal
ACC110795,2931.0854125462242,normal
ACC110796,1105.1588470571132,normal
ACC110797,2592.2289120981504,normal
ACC110798,3555.4120340062336,normal
ACC110799,7213.321135508523,normal
ACC110800,2463.443125106594,normal
ACC110801,4710.390899257573,normal
ACC110802,4121.830912147945,normal
ACC110803,3555.817664517111,normal
ACC110804,6053.064741436902,normal
ACC110805,2329.7011626212247,normal
ACC110806,2452.5611631068114,normal
ACC110807,3438.7369118146207,normal
ACC110808,2358.8089701028125,normal
ACC110809,4697.601670714042,normal
ACC110810,2257.6610379348426,normal
ACC110811,3967.0678526749,normal
ACC110812,3261.3494770680245,normal
ACC110813,3940.077132456725,normal
ACC110814,2628.4646277319875,normal
ACC110815,2825.8006611021956,normal
ACC110816,3668.747348308523,normal
ACC110817,3909.8125227996743,normal
ACC110818,3454.6583677085255,normal
ACC110819,9635.57650877414,normal
ACC110820,1911.3361830952779,normal
ACC110821,3332.498903526062,normal
ACC110822,1347.2524653568603,normal
ACC110823,4329.679878496919,normal
ACC110824,1773.7515071554121,normal
ACC110825,2930.7505994032567,normal
ACC110826,2770.439926497379,normal
ACC110827,4099.1490237245425,watchlist
ACC110828,2485.7394246792883,normal
ACC110829,2423.1329308003433,normal
ACC110830,8196.921028830793,normal
ACC110831,4108.19925612683,normal
ACC110832,2473.4506742488657,normal
ACC110833,2979.467275515508,normal
ACC110834,9294.824058533355,normal
ACC110835,3007.6101523076923,normal
ACC110836,2290.290687141052,normal
ACC110837,2296.1803635888,normal
ACC110838,2491.2107379085683,normal
ACC110839,2424.307914471078,normal
ACC110840,1607.1396949528996,normal
ACC110841,1764.2482215502255,normal
ACC110842,2105.7095661719627,normal
ACC110843,4939.120762650118,high_risk
ACC110844,2755.2339260964445,normal
ACC110845,3058.570676209322,normal
ACC110846,7420.879166197353,watchlist
ACC110847,7532.6658596316365,normal
ACC110848,2924.050331969433,normal
ACC110849,2371.983712652308,normal
ACC110850,2061.8147318890733,normal
ACC110851,5248.331323001245,normal
ACC110852,3063.078270003962,normal
ACC110853,2746.556064941683,normal
ACC110854,2125.582698689409,normal
ACC110855,2182.442965209563,high_risk
ACC110856,4196.620824736415,normal
ACC110857,1572.9954971513762,normal
ACC110858,6291.28874278302,high_risk
ACC110859,2514.1579459073832,normal
ACC110860,3165.9816151166074,normal
ACC110861,1552.7971944980093,normal
ACC110862,3437.7774005289357,normal
ACC110863,2844.115592356465,normal
ACC110864,3360.8582123527895,normal
ACC110865,8375.158978471276,normal
ACC110866,3853.0442436673125,normal
ACC110867,2149.95994241341,normal
ACC110868,2260.1988015202473,normal
ACC110869,4949.682497311411,normal
ACC110870,7549.344177750311,normal
ACC110871,4101.675437243558,normal
ACC110872,5235.552444294153,normal
ACC110873,4993.251770890092,normal
ACC110874,8114.749802711197,normal
ACC110875,1075.1827180143678,normal
ACC110876,5168.466785124866,normal
ACC110877,6249.405550844446,normal
ACC110878,1551.1715704722233,normal
ACC110879,2035.7082863808416,normal
ACC110880,2078.7672959287775,normal
ACC110881,2236.6307480476257,normal
ACC110882,2594.0347716676447,watchlist
ACC110883,4006.052765805953,normal
ACC110884,5822.032989844307,normal
ACC110885,6626.222583013744,normal
ACC110886,2094.9944083332434,normal
ACC110887,2086.3641748288946,normal
ACC110888,7627.329812686403,watchlist
ACC110889,5105.360582214537,normal
ACC110890,3639.9269986778654,normal
ACC110891,4600.876028541931,normal
ACC110892,3401.996454891035,normal
ACC110893,4744.544970551934,normal
ACC110894,2830.928368069818,normal
ACC110895,4069.5306837242474,normal
ACC110896,1399.223011535839,normal
ACC110897,2292.3423249207626,normal
ACC110898,2307.2077218310123,normal
ACC110899,2766.5766821840357,normal
ACC110900,1986.4254517834852,normal
ACC110901,2514.612070981716,normal
ACC110902,1395.979449968636,normal
ACC110903,4813.695126970031,normal
ACC110904,3296.0889853692397,normal
ACC110905,1244.9808600594256,normal
ACC110906,2098.7601690565525,normal
ACC110907,4238.483658447449,normal
ACC110908,2500.3520780700514,normal
ACC110909,2279.782046906645,normal
ACC110910,3311.7909474944363,normal
ACC110911,4256.3127852968455,normal
ACC110912,1462.9182568023152,normal
ACC110913,4817.821282283115,normal
ACC110914,2142.704362603553,normal
ACC110915,3426.3239099199136,normal
ACC110916,3390.55164944359,normal
ACC110917,2524.4041383685644,normal
ACC110918,1873.9506948151095,normal
ACC110919,2917.8084164262177,normal
ACC110920,9183.816936103438,normal
ACC110921,1529.9571106242252,normal
ACC110922,9560.428349387215,normal
ACC110923,2963.621553782774,normal
ACC110924,3537.6673570758885,normal
ACC110925,1804.3821503047434,normal
ACC110926,2180.3448906577564,normal
ACC110927,2561.2589910894553,normal
ACC110928,1849.3380023633747,normal
ACC110929,3055.349371359412,normal
ACC110930,2712.946153607623,normal
ACC110931,10514.059972889683,normal
ACC110932,1720.577877363364,normal
ACC110933,3683.483954437419,normal
ACC110934,4018.675979949009,normal
ACC110935,1822.2142670238504,normal
ACC110936,5229.6336001477,normal
ACC110937,2727.1265614399613,normal
ACC110938,776.3210889716338,normal
ACC110939,5145.664360116991,normal
ACC110940,1771.9492123257726,normal
ACC110941,1847.0314955291872,normal
ACC110942,5233.006506523831,normal
ACC110943,2812.1458274039683,normal
ACC110944,6006.895211686797,normal
ACC110945,7158.814382587271,normal
ACC110946,2352.0508385310513,normal
ACC110947,5574.497722066847,normal
ACC110948,2201.124222746205,normal
ACC110949,13225.070007421144,normal
ACC110950,2285.2387811579047,normal
ACC110951,6410.24303758617,watchlist
ACC110952,5746.08490346414,normal
ACC110953,4186.635442251666,watchlist
ACC110954,2316.178951395857,normal
ACC110955,3162.6371662900888,normal
ACC110956,951.3168020288206,normal
ACC110957,3962.585610118407,normal
ACC110958,4271.708736327336,normal
ACC110959,3752.207646343435,normal
ACC110960,581.735744415388,normal
ACC110961,1620.707616144297,normal
ACC110962,2210.8789055933858,normal
ACC110963,4125.718064713439,normal
ACC110964,4119.978992347502,normal
ACC110965,3127.1137228008897,normal
ACC110966,5070.259719314178,normal
ACC110967,1871.0491116706955,normal
ACC110968,4994.741826779299,normal
ACC110969,4604.757388349046,normal
ACC110970,4343.92171352395,normal
ACC110971,3105.0209494467654,normal
ACC110972,10388.41264153768,normal
ACC110973,4656.025252734914,normal
ACC110974,1937.1991699463802,normal
ACC110975,4019.783343229202,normal
ACC110976,5439.75893932749,normal
ACC110977,2433.6192720963527,normal
ACC110978,6657.926296505673,normal
ACC110979,4355.61119807776,normal
ACC110980,849.3853730516073,normal
ACC110981,4145.601561212156,normal
ACC110982,2714.552808415303,normal
ACC110983,4780.535692300153,normal
ACC110984,6102.958326457322,normal
ACC110985,3893.6302524778303,normal
ACC110986,9406.454112530018,normal
ACC110987,3111.237603498284,normal
ACC110988,5038.636021745671,normal
ACC110989,5613.701271629046,normal
ACC110990,3266.885680075976,normal
ACC110991,5526.249113844974,normal
ACC110992,2424.052990463908,normal
ACC110993,2687.7480035989884,normal
ACC110994,1575.7817633510508,normal
ACC110995,4003.1845859059813,normal
ACC110996,4209.718271327227,normal
ACC110997,7027.300368193594,normal
ACC110998,5567.403145728547,normal
ACC110999,2919.368678845212,normal
ACC111000,1708.0235931955194,normal
ACC111001,4490.459174360185,normal
ACC111002,6744.292721357838,normal
ACC111003,5448.583710663831,normal
ACC111004,6638.800077460253,watchlist
ACC111005,3049.906707049615,normal
ACC111006,2617.6405016166927,normal
ACC111007,2225.7721957507124,normal
ACC111008,3349.150866596886,normal
ACC111009,3303.855908360087,normal
ACC111010,3920.6258557645688,normal
ACC111011,3204.853074706496,normal
ACC111012,3196.5371498019254,watchlist
ACC111013,2173.2598801766585,normal
ACC111014,6093.460391570352,normal
ACC111015,3626.092268483898,normal
ACC111016,3119.2056200562383,normal
ACC111017,2211.7568822843905,normal
ACC111018,1557.5231806065751,normal
ACC111019,7591.454726003205,normal
ACC111020,4830.876619404081,normal
ACC111021,1307.208588792719,normal
ACC111022,5474.659606514454,normal
ACC111023,6023.891163327862,normal
ACC111024,3731.724257981743,normal
ACC111025,9035.048196655953,normal
ACC111026,3944.3197512708184,normal
ACC111027,1480.160613093468,normal
ACC111028,4311.759776720889,normal
ACC111029,4011.5716694330176,normal
ACC111030,2411.5425663025435,watchlist
ACC111031,4886.029561898077,normal
ACC111032,1273.3427908645729,normal
ACC111033,6275.071111625134,normal
ACC111034,2044.9466453368777,high_risk
ACC111035,1917.9886253086393,normal
ACC111036,3234.7442176289924,normal
ACC111037,4490.789304011922,normal
ACC111038,3821.3324059575984,normal
ACC111039,2218.0961138474645,normal
ACC111040,2556.377318463966,normal
ACC111041,1754.913051861003,normal
ACC111042,3026.5906259356348,normal
ACC111043,6601.2396009627055,normal
ACC111044,3454.5318834024606,normal
ACC111045,5800.205070287977,normal
ACC111046,8293.611533310557,normal
ACC111047,2433.7508077408556,normal
ACC111048,3096.587718240031,normal
ACC111049,12742.723944056745,normal
ACC111050,8238.767588275594,normal
ACC111051,1269.7271127482343,normal
ACC111052,4368.99808063366,normal
ACC111053,3464.542940444505,normal
ACC111054,5686.623073630126,normal
ACC111055,2215.011201349177,high_risk
ACC111056,2092.751480067472,normal
ACC111057,2308.509993233701,normal
ACC111058,2457.3599762773088,normal
ACC111059,5648.777901278255,normal
ACC111060,1704.9299368397435,normal
ACC111061,2383.7535830406314,normal
ACC111062,1183.9274825229993,normal
ACC111063,6337.69675801713,normal
ACC111064,7425.074963087715,normal
ACC111065,2846.2452299843776,normal
ACC111066,2896.4188718377927,watchlist
ACC111067,4545.682413701559,normal
ACC111068,8389.105715326239,normal
ACC111069,4425.623487022075,normal
ACC111070,2278.9608135455155,normal
ACC111071,1311.211052647694,normal
ACC111072,1773.879513182255,normal
ACC111073,3618.922722956371,normal
ACC111074,2337.4210520759875,normal
ACC111075,3893.1762633959333,normal
ACC111076,2485.5409234072363,normal
ACC111077,1835.5733081886972,watchlist
ACC111078,1709.2005424288711,normal
ACC111079,8843.276268904705,normal
ACC111080,5904.043000345786,normal
ACC111081,9782.112787085494,normal
ACC111082,4788.490669575599,watchlist
ACC111083,2675.8039462502134,normal
ACC111084,7661.817862888942,normal
ACC111085,3395.3400574801917,normal
ACC111086,3954.0872200481535,normal
ACC111087,3375.522386635849,normal
ACC111088,591.0244980626163,normal
ACC111089,9071.02917929475,watchlist
ACC111090,4649.906391760835,normal
ACC111091,4221.280666738426,normal
ACC111092,3337.3566905904454,normal
ACC111093,3820.1947891768086,normal
ACC111094,2420.2657773999604,normal
ACC111095,5013.791084340461,normal
ACC111096,1580.8864189549065,normal
ACC111097,3872.443799556145,normal
ACC111098,4851.019084344256,normal
ACC111099,3074.195499114502,normal
ACC111100,4326.528102594352,normal
ACC111101,1910.6511222709914,normal
ACC111102,1940.1177332581024,normal
ACC111103,3991.930680258314,normal
ACC111104,5203.723951463604,normal
ACC111105,1124.4851963918468,normal
ACC111106,4737.251437834879,normal
ACC111107,2500.0827236633754,normal
ACC111108,3085.0290339232824,normal
ACC111109,1550.4325660668478,normal
ACC111110,2077.7267281976224,normal
ACC111111,6183.719284006536,normal
ACC111112,3532.347787251978,normal
ACC111113,2752.6874251447293,normal
ACC111114,3229.578745693339,normal
ACC111115,4644.909161180978,normal
ACC111116,4511.101770614399,normal
ACC111117,3310.9280269750534,normal
ACC111118,6672.670719826776,normal
ACC111119,6199.832671145088,normal
ACC111120,4438.284546990156,normal
ACC111121,3578.7436059737524,normal
ACC111122,5137.863738973804,normal
ACC111123,4182.065127178407,normal
ACC111124,6545.152924006989,normal
ACC111125,5941.618357717976,normal
ACC111126,1880.0387346507232,normal
ACC111127,1805.1917495366192,normal
ACC111128,2273.896760576647,normal
ACC111129,6220.983013739042,normal
ACC111130,1345.0878446857996,normal
ACC111131,4388.990097446502,normal
ACC111132,4304.971749795633,normal
ACC111133,6957.5928262739335,normal
ACC111134,3859.153795254062,normal
ACC111135,1547.002343825266,normal
ACC111136,1947.6660234007745,normal
ACC111137,1704.1175450744154,normal
ACC111138,2507.981737932328,normal
ACC111139,3103.417056011323,normal
ACC111140,1721.12785449305,normal
ACC111141,8369.899819298264,normal
ACC111142,1563.7329787480328,normal
ACC111143,7767.176980084848,normal
ACC111144,7052.2205571878785,normal
ACC111145,5937.13237011291,normal
ACC111146,2284.1289690753633,watchlist
ACC111147,4253.385476437948,normal
ACC111148,1609.3365943614672,normal
ACC111149,5982.2032827631365,normal
ACC111150,3312.9991014427733,normal
ACC111151,2709.197843226355,normal
ACC111152,1661.9603062479976,normal
ACC111153,783.2847762811546,normal
ACC111154,1857.293288816911,normal
ACC111155,6752.573141456942,high_risk
ACC111156,2719.7627818050096,normal
ACC111157,3128.7933115390606,watchlist
ACC111158,5132.420272774759,normal
ACC111159,10233.289145512486,normal
ACC111160,7669.470010620355,normal
ACC111161,1932.5564631579784,normal
ACC111162,1079.72068010725,normal
ACC111163,14267.91452040096,normal
ACC111164,13512.83112852106,normal
ACC111165,3877.9896149430897,normal
ACC111166,1615.9964667327672,normal
ACC111167,6172.97344345598,normal
ACC111168,3246.1007584356767,normal
ACC111169,3236.3820257391985,normal
ACC111170,5923.455789934746,normal
ACC111171,4232.82478960995,normal
ACC111172,1700.2168035128943,watchlist
ACC111173,2850.229621460822,normal
ACC111174,5149.689791569005,normal
ACC111175,4703.919298231107,normal
ACC111176,4052.9891298149823,normal
ACC111177,6063.568533633721,normal
ACC111178,2787.693435632603,normal
ACC111179,3855.2913685721783,normal
ACC111180,456.98590131013117,normal
ACC111181,2644.427523679577,normal
ACC111182,5477.158618197649,watchlist
ACC111183,2740.137333193986,normal
ACC111184,2618.255577707059,normal
ACC111185,1854.050953828633,normal
ACC111186,6323.44564543504,normal
ACC111187,4813.010082385159,normal
ACC111188,5683.080798039983,normal
ACC111189,1229.387826974655,normal
ACC111190,3145.505772093844,normal
ACC111191,2927.585776649826,normal
ACC111192,2926.7766472466783,normal
ACC111193,2393.192371096877,normal
ACC111194,2813.930211576452,watchlist
ACC111195,5766.305556656131,normal
ACC111196,1099.1464334675734,normal
ACC111197,10060.547451570537,normal
ACC111198,4629.965404471066,normal
ACC111199,3376.5199672922145,normal
ACC111200,5967.6022218277785,normal
ACC111201,1449.3915880311265,normal
ACC111202,2324.312224662454,normal
ACC111203,3220.7023651184704,normal
ACC111204,7858.383653748524,normal
ACC111205,3368.093213929389,normal
ACC111206,4537.052280366015,normal
ACC111207,2431.473187011326,normal
ACC111208,4638.309474219054,normal
ACC111209,9474.35312436029,normal
ACC111210,6293.773025963115,normal
ACC111211,3298.18107906783,normal
ACC111212,5194.182396415948,normal
ACC111213,4897.647039583503,normal
ACC111214,4693.588009776273,normal
ACC111215,6749.151123766848,normal
ACC111216,6718.946311254385,normal
ACC111217,3208.9685544096415,normal
ACC111218,5090.480148816477,watchlist
ACC111219,2752.164707315123,normal
ACC111220,1990.530693289387,normal
ACC111221,2946.295055363713,normal
ACC111222,3308.4434764282764,normal
ACC111223,1277.9997080482497,normal
ACC111224,5803.40176406624,normal
ACC111225,658.2631309428734,normal
ACC111226,17657.04554433022,normal
ACC111227,8528.147824543015,normal
ACC111228,2961.332945844088,watchlist
ACC111229,3483.0227996960143,normal
ACC111230,4153.817725300723,normal
ACC111231,2432.0839641106304,normal
ACC111232,3887.694115747673,normal
ACC111233,3176.7057570575744,normal
ACC111234,3272.915214557646,normal
ACC111235,3861.753516101892,watchlist
ACC111236,1574.799625068544,normal
ACC111237,3546.5899185265225,normal
ACC111238,3820.2404627009328,normal
ACC111239,3741.754031379681,normal
ACC111240,3042.703008082097,normal
ACC111241,6854.870260654356,normal
ACC111242,2801.21482199994,normal
ACC111243,3969.5004879656854,normal
ACC111244,7543.02459400439,normal
ACC111245,3302.2994769383586,normal
ACC111246,3938.9834464251953,normal
ACC111247,3268.770561802574,normal
ACC111248,7276.620934868897,normal
ACC111249,2967.173998163025,normal
ACC111250,7480.184574302135,watchlist
ACC111251,3254.6735677618467,normal
ACC111252,2067.9729720429596,normal
ACC111253,5206.295796611568,normal
ACC111254,2884.7666729564935,normal
ACC111255,5025.602063889291,normal
ACC111256,673.4120285928993,normal
ACC111257,3474.212651215136,normal
ACC111258,2628.6792710905943,normal
ACC111259,1829.9515829502595,normal
ACC111260,2485.068239944941,normal
ACC111261,2454.7448729531598,normal
ACC111262,3365.085071676763,normal
ACC111263,1524.778028292098,normal
ACC111264,4187.102591703155,normal
ACC111265,7861.469845019458,normal
ACC111266,4099.240936726987,normal
ACC111267,5627.34576785086,normal
ACC111268,6679.0929592537095,normal
ACC111269,7272.77866529328,normal
ACC111270,10636.887753023422,normal
ACC111271,2566.963087224596,normal
ACC111272,2250.504312345489,normal
ACC111273,5541.826336236577,normal
ACC111274,5297.338119624806,normal
ACC111275,5515.983125788731,normal
ACC111276,10759.770156312763,normal
ACC111277,3487.0868225110894,normal
ACC111278,4472.460286186957,normal
ACC111279,1923.2409737682601,normal
ACC111280,12471.392175029087,normal
ACC111281,2830.116192668642,normal
ACC111282,2878.6319505501324,normal
ACC111283,2812.840386202856,normal
ACC111284,2352.096847463431,normal
ACC111285,2235.762854403596,normal
ACC111286,2529.501255983809,normal
ACC111287,1526.1789054884568,normal
ACC111288,2162.043780171223,normal
ACC111289,11152.04164017664,high_risk
ACC111290,5385.110375291633,normal
ACC111291,6036.275767894046,normal
ACC111292,7018.643694560643,normal
ACC111293,10409.56879558861,normal
ACC111294,1196.488707229363,normal
ACC111295,1655.8506287190885,normal
ACC111296,2138.298724862809,normal
ACC111297,2612.759240350627,normal
ACC111298,2891.869233571101,normal
ACC111299,2648.6714888599213,normal
ACC111300,3950.4522613262593,normal
ACC111301,3537.5059872083834,normal
ACC111302,2244.6370638390395,normal
ACC111303,938.8640939047727,normal
ACC111304,1908.8930093650647,normal
ACC111305,2491.04307661339,normal
ACC111306,2986.18621221729,normal
ACC111307,1758.4702332425584,normal
ACC111308,2579.9263218931796,normal
ACC111309,1757.0781508517787,normal
ACC111310,3211.5481483673116,normal
ACC111311,1819.1874111543787,normal
ACC111312,2081.111086295541,normal
ACC111313,1579.3829652252577,normal
ACC111314,3158.64868142011,normal
ACC111315,2059.3204691674105,watchlist
ACC111316,5967.423627184107,normal
ACC111317,4418.299444673096,normal
ACC111318,3321.224698866319,normal
ACC111319,2146.3171558868353,normal
ACC111320,4351.657922978943,normal
ACC111321,5241.801592617712,normal
ACC111322,3772.95218641967,normal
ACC111323,9065.4078443512,normal
ACC111324,4563.213598652726,normal
ACC111325,5991.902962405595,normal
ACC111326,3752.356228771178,normal
ACC111327,5194.723469306511,normal
ACC111328,2147.2242927447155,normal
ACC111329,2630.583548378074,normal
ACC111330,4271.063472861688,normal
ACC111331,4252.488793250182,normal
ACC111332,4696.473062509572,normal
ACC111333,6702.499096885931,normal
ACC111334,1472.9423780271657,normal
ACC111335,1930.1026585324962,normal
ACC111336,3974.8551439250473,normal
ACC111337,2242.5789979052215,normal
ACC111338,26282.561693605756,normal
ACC111339,4719.375551904473,normal
ACC111340,3304.3712450828452,normal
ACC111341,2542.0304645280758,normal
ACC111342,2596.4557736723405,normal
ACC111343,3526.5819573091344,normal
ACC111344,3704.07616912312,normal
ACC111345,2633.2668777837025,normal
ACC111346,2939.8347524048568,high_risk
ACC111347,7758.705212069082,normal
ACC111348,7948.217570885394,normal
ACC111349,4028.7860769380454,normal
ACC111350,1548.8130829789436,normal
ACC111351,4784.332970107503,normal
ACC111352,8800.549704771136,normal
ACC111353,7878.309750509024,normal
ACC111354,5381.139919637831,normal
ACC111355,8131.11852615536,normal
ACC111356,3576.1088093011504,normal
ACC111357,5048.577411545337,normal
ACC111358,2302.002465266214,normal
ACC111359,4127.219743593826,normal
ACC111360,7690.342088666054,normal
ACC111361,2431.7001772559875,normal
ACC111362,2065.513085984914,normal
ACC111363,3672.0059180711,normal
ACC111364,3022.992995675226,normal
ACC111365,5112.729210226705,normal
ACC111366,2638.706949855396,normal
ACC111367,9711.478052903407,normal
ACC111368,1597.4986500678242,normal
ACC111369,7348.421973931765,normal
ACC111370,2188.760023217699,normal
ACC111371,1178.9863929002236,normal
ACC111372,3994.7053221262368,normal
ACC111373,2972.727642251255,normal
ACC111374,1779.7610260734111,high_risk
ACC111375,1262.91000513594,normal
ACC111376,3446.0486252957858,normal
ACC111377,6219.85662593188,normal
ACC111378,4919.5487896097175,normal
ACC111379,3583.2446269214947,normal
ACC111380,4616.114181600505,normal
ACC111381,3407.2865506719745,normal
ACC111382,1468.7477620516265,normal
ACC111383,1476.5500655412077,normal
ACC111384,3065.9074792580086,normal
ACC111385,3145.1222140736354,normal
ACC111386,5770.9362446127125,normal
ACC111387,5455.5162637955145,normal
ACC111388,4979.475332034764,normal
ACC111389,2927.2841829415,normal
ACC111390,1512.6353869527604,normal
ACC111391,4434.8216611302205,normal
ACC111392,4746.209545089492,normal
ACC111393,826.2365581352066,normal
ACC111394,2099.379466811026,normal
ACC111395,2287.8490451743473,normal
ACC111396,3718.2563738346516,normal
ACC111397,2138.7647897943657,normal
ACC111398,3385.0340984914183,normal
ACC111399,3052.3865400833906,normal
ACC111400,3147.9613035739785,normal
ACC111401,2253.327797825471,normal
ACC111402,2360.45332764902,normal
ACC111403,1811.3718477854695,normal
ACC111404,4350.475656141542,normal
ACC111405,4878.83420141406,normal
ACC111406,2181.1973103048067,normal
ACC111407,8624.687916150802,normal
ACC111408,2867.6241153443407,normal
ACC111409,8674.225959624988,normal
ACC111410,2356.007423601741,normal
ACC111411,1026.6469001775358,normal
ACC111412,4408.627497516656,normal
ACC111413,4020.361339701094,normal
ACC111414,3535.5928651584723,normal
ACC111415,2355.858569235194,normal
ACC111416,3392.2770284784556,normal
ACC111417,2548.4594676994543,normal
ACC111418,2888.7820612943724,normal
ACC111419,5738.650478861411,normal
ACC111420,3868.1449797853534,normal
ACC111421,4993.891938797128,normal
ACC111422,3013.5645592076767,normal
ACC111423,2820.838873355905,normal
ACC111424,1733.5220439185578,normal
ACC111425,2773.8125715470555,normal
ACC111426,472.1663059522728,normal
ACC111427,2430.5353487955117,normal
ACC111428,3297.3536242364535,normal
ACC111429,4857.135756098005,normal
ACC111430,2947.7376991481697,watchlist
ACC111431,4266.734780735267,normal
ACC111432,936.4787241620023,normal
ACC111433,3347.2617036745337,normal
ACC111434,1264.3308947289606,normal
ACC111435,1677.4295829779921,normal
ACC111436,3095.4874580573874,normal
ACC111437,7448.42882176265,normal
ACC111438,4327.408132614683,normal
ACC111439,3501.471537075912,normal
ACC111440,3423.03124456624,normal
ACC111441,2257.0697136219583,normal
ACC111442,2498.910090449885,normal
ACC111443,4475.733944847091,normal
ACC111444,1508.3682086164913,normal
ACC111445,4943.517642555563,normal
ACC111446,2743.2421319801397,normal
ACC111447,5683.566643946464,normal
ACC111448,6165.078041631015,normal
ACC111449,1269.209560649924,normal
ACC111450,2443.169723074216,normal
ACC111451,2072.8575375555183,normal
ACC111452,1167.200261158157,normal
ACC111453,1864.000072749717,normal
ACC111454,14984.228703065974,normal
ACC111455,4992.5692586245805,normal
ACC111456,10942.097455791198,normal
ACC111457,5695.656034181704,normal
ACC111458,2219.182365939247,normal
ACC111459,2754.3514402768965,normal
ACC111460,4929.839487272792,normal
ACC111461,4503.020721873157,normal
ACC111462,2449.391218886891,normal
ACC111463,1399.6872498070818,normal
ACC111464,24900.837400593886,normal
ACC111465,3182.143154070592,normal
ACC111466,2848.5251955781114,normal
ACC111467,3707.0833164746796,normal
ACC111468,2993.991860623887,normal
ACC111469,3728.0379095455364,normal
ACC111470,7496.326441053779,normal
ACC111471,3213.997961973321,normal
ACC111472,1723.9504963605586,normal
ACC111473,3143.2536079487145,normal
ACC111474,2621.1250976294236,normal
ACC111475,8138.322546146156,normal
ACC111476,6993.0455325409885,normal
ACC111477,3694.1841116983737,normal
ACC111478,1608.019356206711,normal
ACC111479,1659.820332295576,normal
ACC111480,3494.948631855963,normal
ACC111481,4237.775573178616,normal
ACC111482,2766.1902967787205,normal
ACC111483,2596.444399640984,normal
ACC111484,2426.779770339386,normal
ACC111485,3415.105360688731,normal
ACC111486,829.1015036853036,normal
ACC111487,1788.6278180010756,normal
ACC111488,2377.416071718301,normal
ACC111489,7147.385589272762,normal
ACC111490,2125.392594915363,normal
ACC111491,3859.4535500731936,normal
ACC111492,3967.6356835120487,normal
ACC111493,7545.826465669041,normal
ACC111494,7387.513167965552,normal
ACC111495,3345.9241710510905,normal
ACC111496,2603.7530274109236,normal
ACC111497,2325.522765920265,normal
ACC111498,2996.9850126514666,watchlist
ACC111499,2669.3225361124296,normal
ACC111500,4827.946232782607,normal
ACC111501,4456.798180665612,normal
ACC111502,4939.802920186229,normal
ACC111503,7372.928252742726,normal
ACC111504,10590.593419276634,normal
ACC111505,3732.3675233519475,normal
ACC111506,6698.76367905126,normal
ACC111507,2804.565459900341,normal
ACC111508,7051.560297757811,normal
ACC111509,6547.938159765245,normal
ACC111510,6342.635036385267,normal
ACC111511,3664.480671092422,normal
ACC111512,2319.2174497218575,normal
ACC111513,1500.0938282200755,normal
ACC111514,3381.172005242494,normal
ACC111515,8688.95124190284,normal
ACC111516,2875.8197964654264,normal
ACC111517,5547.351864141239,normal
ACC111518,5746.641293820403,normal
ACC111519,2921.312461639387,normal
ACC111520,7629.7236329246725,normal
ACC111521,604.7429872517499,normal
ACC111522,1662.9523616595488,normal
ACC111523,1999.4364047105178,normal
ACC111524,2117.880251915682,normal
ACC111525,4237.622969893478,normal
ACC111526,4121.7070202269115,normal
ACC111527,4386.971230757209,normal
ACC111528,4952.505536436457,normal
ACC111529,1958.5060819485136,normal
ACC111530,1667.5226483486274,normal
ACC111531,4393.106159133399,normal
ACC111532,2372.8825379273803,normal
ACC111533,1349.804400989462,normal
ACC111534,6203.113179430761,normal
ACC111535,7998.914659544648,normal
ACC111536,8815.761992604845,normal
ACC111537,3874.6268209728896,normal
ACC111538,5042.005797475826,normal
ACC111539,7878.721582895599,normal
ACC111540,2357.0132535656608,normal
ACC111541,6743.987258915188,normal
ACC111542,4085.6566478597306,normal
ACC111543,5992.278431990119,normal
